UNIXTime,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,MonthOfYear,DayOfYear,WeekOfYear,TimeOfDay(h),TimeOfDay(m),TimeOfDay(s),DayLength(s)
1482665495,1.2,46,30.45,28,161.79,11.25,12,360,52,1,91,5495,39360
1482665185,1.23,46,30.45,30,173.34,13.5,12,360,52,1,86,5185,39360
1482664895,1.23,46,30.45,30,165.23,9.0,12,360,52,1,81,4895,39360
1482664595,1.19,46,30.46,31,178.42,9.0,12,360,52,1,76,4595,39360
1482664298,1.22,46,30.46,32,176.9,13.5,12,360,52,1,71,4298,39360
1482663995,1.21,46,30.45,32,162.42,11.25,12,360,52,1,66,3995,39360
1482663686,1.24,46,30.46,31,155.21,10.12,12,360,52,1,61,3686,39360
1482663395,1.22,46,30.46,32,151.84,10.12,12,360,52,0,56,3395,39360
1482663085,1.22,46,30.46,33,163.75,13.5,12,360,52,0,51,3085,39360
1482662795,1.19,46,30.46,33,151.47,7.87,12,360,52,0,46,2795,39360
1482662495,1.22,45,30.46,33,161.51,12.37,12,360,52,0,41,2495,39360
1482662196,1.25,45,30.46,34,163.62,9.0,12,360,52,0,36,2196,39360
1482661886,1.21,45,30.46,34,126.78,11.25,12,360,52,0,31,1886,39360
1482661596,1.2,45,30.46,34,147.92,9.0,12,360,52,0,26,1596,39360
1482661285,1.2,45,30.46,35,134.95,9.0,12,360,52,0,21,1285,39360
1482660996,1.2,45,30.46,34,177.86,7.87,12,360,52,0,16,996,39360
1482660696,1.2,46,30.46,33,168.08,4.5,12,360,52,0,11,696,39360
1482660396,1.22,46,30.46,32,163.08,12.37,12,360,52,0,6,396,39360
1482660096,1.22,46,30.46,31,165.11,7.87,12,360,52,0,1,96,39360
1482659785,1.23,46,30.46,32,148.86,5.62,12,359,51,23,1436,86185,39360
1482659496,1.26,46,30.47,31,135.3,5.62,12,359,51,23,1431,85896,39360
1482659186,1.21,46,30.46,31,141.9,4.5,12,359,51,23,1426,85586,39360
1482658896,1.22,46,30.46,31,182.44,9.0,12,359,51,23,1421,85296,39360
1482658596,1.19,46,30.46,30,174.78,7.87,12,359,51,23,1416,84996,39360
1482658296,1.21,46,30.46,31,171.2,10.12,12,359,51,23,1411,84696,39360
1482657985,1.21,46,30.46,31,152.1,9.0,12,359,51,23,1406,84385,39360
1482657695,1.2,46,30.46,30,170.79,7.87,12,359,51,23,1401,84095,39360
1482657385,1.22,46,30.46,30,168.47,6.75,12,359,51,23,1396,83785,39360
1482657095,1.19,46,30.46,30,156.44,3.37,12,359,51,23,1391,83495,39360
1482656795,1.22,46,30.46,30,167.99,3.37,12,359,51,23,1386,83195,39360
1482656496,1.22,46,30.46,29,129.9,4.5,12,359,51,23,1381,82896,39360
1482656196,1.23,46,30.46,30,121.62,4.5,12,359,51,22,1376,82596,39360
1482655886,1.21,46,30.46,31,145.12,5.62,12,359,51,22,1371,82286,39360
1482655595,1.18,46,30.46,32,165.49,5.62,12,359,51,22,1366,81995,39360
1482655286,1.23,46,30.46,31,158.3,6.75,12,359,51,22,1361,81686,39360
1482654995,1.21,46,30.47,31,167.36,4.5,12,359,51,22,1356,81395,39360
1482654695,1.22,46,30.47,31,171.21,9.0,12,359,51,22,1351,81095,39360
1482654396,1.23,46,30.47,31,93.73,7.87,12,359,51,22,1346,80796,39360
1482654086,1.21,46,30.47,31,39.03,6.75,12,359,51,22,1341,80486,39360
1482653796,1.23,46,30.47,31,177.66,5.62,12,359,51,22,1336,80196,39360
1482653486,1.2,46,30.47,31,190.63,5.62,12,359,51,22,1331,79886,39360
1482653195,1.24,46,30.47,32,175.28,7.87,12,359,51,22,1326,79595,39360
1482652899,1.21,46,30.47,31,148.4,6.75,12,359,51,22,1321,79299,39360
1482652595,1.2,46,30.47,32,149.71,11.25,12,359,51,21,1316,78995,39360
1482652296,1.19,46,30.47,32,138.69,2.25,12,359,51,21,1311,78696,39360
1482651987,1.22,46,30.47,32,101.22,3.37,12,359,51,21,1306,78387,39360
1482651695,1.23,47,30.47,33,190.62,5.62,12,359,51,21,1301,78095,39360
1482651385,1.19,47,30.47,32,193.2,5.62,12,359,51,21,1296,77785,39360
1482651095,1.22,47,30.47,32,111.35,3.37,12,359,51,21,1291,77495,39360
1482650795,1.22,47,30.47,32,180.42,4.5,12,359,51,21,1286,77195,39360
1482650496,1.21,47,30.47,32,132.94,3.37,12,359,51,21,1281,76896,39360
1482650185,1.2,47,30.47,32,173.16,5.62,12,359,51,21,1276,76585,39360
1482649895,1.21,47,30.47,32,169.0,7.87,12,359,51,21,1271,76295,39360
1482649595,1.24,47,30.47,32,175.47,7.87,12,359,51,21,1266,75995,39360
1482649285,1.25,47,30.47,32,144.14,10.12,12,359,51,21,1261,75685,39360
1482648996,1.23,47,30.46,32,140.51,11.25,12,359,51,20,1256,75396,39360
1482648695,1.21,47,30.46,33,127.28,10.12,12,359,51,20,1251,75095,39360
1482648395,1.22,47,30.46,33,140.74,10.12,12,359,51,20,1246,74795,39360
1482648096,1.24,48,30.46,34,132.15,14.62,12,359,51,20,1241,74496,39360
1482647795,1.22,48,30.46,33,121.82,10.12,12,359,51,20,1236,74195,39360
1482647499,1.21,48,30.46,33,147.3,10.12,12,359,51,20,1231,73899,39360
1482647195,1.25,48,30.46,32,109.21,9.0,12,359,51,20,1226,73595,39360
1482646849,1.2,48,30.45,32,161.21,9.0,12,359,51,20,1220,73249,39360
1482646541,1.22,48,30.46,32,155.05,9.0,12,359,51,20,1215,72941,39360
1482646250,1.28,48,30.46,32,155.5,7.87,12,359,51,20,1210,72650,39360
1482645940,1.22,48,30.45,33,159.96,5.62,12,359,51,20,1205,72340,39360
1482645650,1.23,49,30.45,32,137.66,5.62,12,359,51,20,1200,72050,39360
1482645349,1.24,48,30.45,33,132.29,9.0,12,359,51,19,1195,71749,39360
1482645049,1.22,48,30.45,33,112.88,12.37,12,359,51,19,1190,71449,39360
1482644749,1.21,48,30.45,33,160.62,9.0,12,359,51,19,1185,71149,39360
1482644449,1.21,48,30.45,34,158.0,6.75,12,359,51,19,1180,70849,39360
1482644150,1.22,48,30.45,35,95.64,10.12,12,359,51,19,1175,70550,39360
1482643840,1.23,48,30.45,35,180.38,9.0,12,359,51,19,1170,70240,39360
1482643550,1.18,48,30.45,39,158.32,7.87,12,359,51,19,1165,69950,39360
1482643240,1.23,49,30.45,38,156.29,5.62,12,359,51,19,1160,69640,39360
1482642950,1.22,50,30.45,35,65.9,4.5,12,359,51,19,1155,69350,39360
1482642639,1.21,50,30.45,31,124.15,4.5,12,359,51,19,1150,69039,39360
1482642349,1.22,50,30.44,32,177.97,6.75,12,359,51,19,1145,68749,39360
1482642057,1.24,50,30.44,32,127.36,11.25,12,359,51,19,1140,68457,39360
1482641740,1.22,50,30.44,35,108.88,11.25,12,359,51,18,1135,68140,39360
1482641450,1.22,50,30.44,35,164.75,7.87,12,359,51,18,1130,67850,39360
1482641149,1.21,50,30.44,37,117.45,5.62,12,359,51,18,1125,67549,39360
1482640839,1.21,50,30.44,35,93.02,3.37,12,359,51,18,1120,67239,39360
1482640550,1.22,51,30.44,36,100.78,2.25,12,359,51,18,1115,66950,39360
1482640243,1.25,51,30.44,36,121.8,4.5,12,359,51,18,1110,66643,39360
1482639949,1.22,52,30.44,32,119.52,3.37,12,359,51,18,1105,66349,39360
1482639640,1.25,52,30.44,29,174.95,2.25,12,359,51,18,1100,66040,39360
1482639349,1.27,52,30.44,29,212.81,4.5,12,359,51,18,1095,65749,39360
1482639051,1.24,53,30.43,30,167.66,4.5,12,359,51,18,1090,65451,39360
1482638739,1.41,53,30.43,29,162.87,6.75,12,359,51,18,1085,65139,39360
1482638450,2.41,53,30.43,29,173.98,3.37,12,359,51,18,1080,64850,39360
1482638139,4.27,53,30.43,31,127.46,3.37,12,359,51,17,1075,64539,39360
1482637849,6.26,54,30.43,34,128.09,5.62,12,359,51,17,1070,64249,39360
1482637550,8.31,54,30.42,34,163.19,7.87,12,359,51,17,1065,63950,39360
1482637255,10.37,54,30.42,33,135.17,5.62,12,359,51,17,1060,63655,39360
1482636966,12.38,54,30.42,41,136.6,11.25,12,359,51,17,1056,63366,39360
1482636656,25.81,54,30.42,42,140.21,6.75,12,359,51,17,1050,63056,39360
1482636365,34.74,54,30.42,47,137.75,10.12,12,359,51,17,1046,62765,39360
1482636050,50.44,54,30.42,61,146.98,5.62,12,359,51,17,1040,62450,39360
1482635739,70.11,54,30.42,70,125.23,6.75,12,359,51,17,1035,62139,39360
1482635450,89.92,54,30.42,69,124.84,9.0,12,359,51,17,1030,61850,39360
1482635149,111.07,53,30.42,74,78.17,10.12,12,359,51,17,1025,61549,39360
1482634849,134.63,54,30.42,71,88.97,4.5,12,359,51,17,1020,61249,39360
1482634550,159.24,54,30.42,70,62.86,3.37,12,359,51,16,1015,60950,39360
1482634240,186.23,55,30.42,69,146.76,3.37,12,359,51,16,1010,60640,39360
1482633950,211.76,56,30.42,66,49.56,3.37,12,359,51,16,1005,60350,39360
1482633679,235.56,56,30.42,64,85.09,5.62,12,359,51,16,1001,60079,39360
1482633349,265.0,56,30.42,70,136.66,3.37,12,359,51,16,995,59749,39360
1482633052,290.85,55,30.41,72,196.08,3.37,12,359,51,16,990,59452,39360
1482632779,314.29,55,30.41,73,38.21,4.5,12,359,51,16,986,59179,39360
1482632441,340.72,55,30.41,73,74.39,4.5,12,359,51,16,980,58841,39360
1482632140,361.43,54,30.41,77,147.26,6.75,12,359,51,16,975,58540,39360
1482631842,379.35,54,30.41,77,86.15,6.75,12,359,51,16,970,58242,39360
1482631550,398.45,54,30.41,75,53.83,4.5,12,359,51,16,965,57950,39360
1482631240,417.43,56,30.41,70,49.33,9.0,12,359,51,16,960,57640,39360
1482630949,435.12,57,30.41,71,352.39,6.75,12,359,51,15,955,57349,39360
1482630679,453.86,57,30.41,69,78.94,2.25,12,359,51,15,951,57079,39360
1482630342,472.14,57,30.41,68,66.62,7.87,12,359,51,15,945,56742,39360
1482630039,490.28,57,30.41,69,86.25,7.87,12,359,51,15,940,56439,39360
1482629750,508.25,57,30.41,68,84.6,3.37,12,359,51,15,935,56150,39360
1482629442,525.05,57,30.41,68,100.08,2.25,12,359,51,15,930,55842,39360
1482629152,541.52,57,30.41,66,77.84,12.37,12,359,51,15,925,55552,39360
1482628840,557.79,57,30.41,64,23.26,10.12,12,359,51,15,920,55240,39360
1482628549,572.89,57,30.41,61,39.24,11.25,12,359,51,15,915,54949,39360
1482628249,588.62,57,30.41,62,357.34,7.87,12,359,51,15,910,54649,39360
1482627939,603.61,57,30.41,64,43.4,10.12,12,359,51,15,905,54339,39360
1482627650,617.74,58,30.41,62,33.48,3.37,12,359,51,15,900,54050,39360
1482627340,634.9,58,30.41,56,119.43,4.5,12,359,51,14,895,53740,39360
1482627050,648.41,58,30.41,60,60.31,4.5,12,359,51,14,890,53450,39360
1482626739,663.78,57,30.41,66,125.22,12.37,12,359,51,14,885,53139,39360
1482626450,676.35,57,30.41,63,327.72,5.62,12,359,51,14,880,52850,39360
1482626149,689.45,57,30.41,68,16.48,7.87,12,359,51,14,875,52549,39360
1482625839,702.68,58,30.41,61,56.34,11.25,12,359,51,14,870,52239,39360
1482625569,713.33,58,30.41,56,6.99,9.0,12,359,51,14,866,51969,39360
1482625249,726.72,58,30.41,65,35.89,9.0,12,359,51,14,860,51649,39360
1482624943,739.21,58,30.41,60,6.98,11.25,12,359,51,14,855,51343,39360
1482624649,751.84,59,30.41,60,54.62,5.62,12,359,51,14,850,51049,39360
1482624339,761.99,58,30.41,54,355.52,4.5,12,359,51,14,845,50739,39360
1482624049,770.69,59,30.41,56,85.39,9.0,12,359,51,14,840,50449,39360
1482623765,780.81,59,30.42,49,77.02,12.37,12,359,51,13,836,50165,39360
1482623457,790.39,59,30.41,45,81.77,10.12,12,359,51,13,830,49857,39360
1482623149,798.95,58,30.42,39,34.26,6.75,12,359,51,13,825,49549,39360
1482622840,805.56,58,30.41,59,354.32,4.5,12,359,51,13,820,49240,39360
1482622549,814.6,59,30.42,61,44.22,10.12,12,359,51,13,815,48949,39360
1482622252,823.07,59,30.41,49,349.51,10.12,12,359,51,13,810,48652,39360
1482621942,828.73,59,30.41,53,74.99,1.12,12,359,51,13,805,48342,39360
1482621652,834.22,59,30.42,54,85.04,5.62,12,359,51,13,800,48052,39360
1482621350,839.76,59,30.42,56,42.16,10.12,12,359,51,13,795,47750,39360
1482621043,844.83,59,30.42,52,67.36,6.75,12,359,51,13,790,47443,39360
1482620749,850.66,60,30.42,48,76.97,6.75,12,359,51,13,785,47149,39360
1482620440,856.06,60,30.43,40,18.13,5.62,12,359,51,13,780,46840,39360
1482620152,859.1,60,30.43,45,52.14,11.25,12,359,51,12,775,46552,39360
1482619851,859.47,60,30.43,49,34.56,6.75,12,359,51,12,770,46251,39360
1482619540,864.31,60,30.44,49,68.68,10.12,12,359,51,12,765,45940,39360
1482619251,865.71,61,30.44,50,21.11,4.5,12,359,51,12,760,45651,39360
1482618939,868.31,61,30.44,33,346.46,5.62,12,359,51,12,755,45339,39360
1482618649,868.22,61,30.44,35,54.92,7.87,12,359,51,12,750,45049,39360
1482618349,867.98,61,30.44,36,78.81,9.0,12,359,51,12,745,44749,39360
1482618040,866.08,60,30.44,40,35.42,2.25,12,359,51,12,740,44440,39360
1482617750,866.94,60,30.45,34,84.88,10.12,12,359,51,12,735,44150,39360
1482617439,865.5,60,30.45,49,113.87,5.62,12,359,51,12,730,43839,39360
1482617150,863.59,59,30.45,48,89.7,4.5,12,359,51,12,725,43550,39360
1482616839,860.42,59,30.45,53,97.13,4.5,12,359,51,12,720,43239,39360
1482616549,856.38,58,30.46,63,52.8,7.87,12,359,51,11,715,42949,39360
1482616254,851.8,58,30.46,67,134.02,10.12,12,359,51,11,710,42654,39360
1482615940,846.37,57,30.46,73,70.56,3.37,12,359,51,11,705,42340,39360
1482615650,843.8,57,30.46,73,140.66,3.37,12,359,51,11,700,42050,39360
1482615349,837.86,57,30.47,72,59.16,3.37,12,359,51,11,695,41749,39360
1482615040,830.89,57,30.47,67,359.82,3.37,12,359,51,11,690,41440,39360
1482614751,827.85,57,30.47,68,88.05,5.62,12,359,51,11,685,41151,39360
1482614439,819.27,57,30.47,70,73.45,5.62,12,359,51,11,680,40839,39360
1482614150,814.84,56,30.47,69,88.72,4.5,12,359,51,11,675,40550,39360
1482613852,813.01,56,30.47,67,35.57,2.25,12,359,51,11,670,40252,39360
1482613539,801.32,56,30.47,69,99.67,5.62,12,359,51,11,665,39939,39360
1482613250,793.99,56,30.48,75,133.64,4.5,12,359,51,11,660,39650,39360
1482612952,784.77,56,30.48,72,69.52,10.12,12,359,51,10,655,39352,39360
1482612640,774.06,56,30.47,69,57.15,11.25,12,359,51,10,650,39040,39360
1482612353,767.11,56,30.47,71,70.53,10.12,12,359,51,10,645,38753,39360
1482612043,756.72,56,30.48,71,40.81,4.5,12,359,51,10,640,38443,39360
1482611750,744.61,56,30.48,70,75.42,12.37,12,359,51,10,635,38150,39360
1482611452,735.16,56,30.48,71,65.38,2.25,12,359,51,10,630,37852,39360
1482611139,723.88,55,30.48,74,73.61,5.62,12,359,51,10,625,37539,39360
1482610850,712.42,55,30.48,76,55.97,3.37,12,359,51,10,620,37250,39360
1482610542,709.81,54,30.48,77,83.81,5.62,12,359,51,10,615,36942,39360
1482610250,703.34,54,30.48,78,73.47,6.75,12,359,51,10,610,36650,39360
1482609950,672.82,54,30.48,83,66.85,5.62,12,359,51,10,605,36350,39360
1482609639,666.21,54,30.48,81,64.92,4.5,12,359,51,10,600,36039,39360
1482609349,652.8,54,30.48,79,138.77,7.87,12,359,51,9,595,35749,39360
1482609042,637.15,54,30.48,80,111.52,6.75,12,359,51,9,590,35442,39360
1482608749,622.02,54,30.48,81,167.47,6.75,12,359,51,9,585,35149,39360
1482608469,623.76,54,30.48,80,91.33,5.62,12,359,51,9,581,34869,39360
1482608140,588.73,54,30.48,76,125.78,7.87,12,359,51,9,575,34540,39360
1482607850,578.59,54,30.48,80,156.31,5.62,12,359,51,9,570,34250,39360
1482607550,539.31,54,30.48,83,124.6,5.62,12,359,51,9,565,33950,39360
1482607240,553.58,53,30.48,83,172.86,5.62,12,359,51,9,560,33640,39360
1482606950,543.35,53,30.47,82,164.16,10.12,12,359,51,9,555,33350,39360
1482606652,507.08,53,30.47,81,65.44,3.37,12,359,51,9,550,33052,39360
1482606340,490.27,53,30.47,81,145.2,5.62,12,359,51,9,545,32740,39360
1482606049,475.49,54,30.47,79,152.78,5.62,12,359,51,9,540,32449,39360
1482605742,455.25,53,30.47,79,126.34,7.87,12,359,51,8,535,32142,39360
1482605450,436.35,53,30.47,77,116.55,5.62,12,359,51,8,530,31850,39360
1482605139,417.55,53,30.47,74,187.79,3.37,12,359,51,8,525,31539,39360
1482604850,400.27,53,30.47,73,117.09,7.87,12,359,51,8,520,31250,39360
1482604549,381.09,52,30.47,73,129.76,2.25,12,359,51,8,515,30949,39360
1482604240,362.67,51,30.47,75,91.59,4.5,12,359,51,8,510,30640,39360
1482603950,343.48,51,30.47,77,126.65,10.12,12,359,51,8,505,30350,39360
1482603639,319.82,50,30.46,82,126.94,11.25,12,359,51,8,500,30039,39360
1482603350,296.54,49,30.46,81,132.99,10.12,12,359,51,8,495,29750,39360
1482603042,268.97,48,30.46,84,156.88,3.37,12,359,51,8,490,29442,39360
1482602752,244.13,47,30.47,84,202.86,3.37,12,359,51,8,485,29152,39360
1482602453,26.48,47,30.47,85,148.69,7.87,12,359,51,8,480,28853,39360
1482602140,22.67,46,30.47,81,102.49,5.62,12,359,51,7,475,28540,39360
1482601849,22.05,46,30.47,82,154.11,4.5,12,359,51,7,470,28249,39360
1482601549,21.35,46,30.47,85,90.98,3.37,12,359,51,7,465,27949,39360
1482601239,22.03,45,30.47,83,117.74,9.0,12,359,51,7,460,27639,39360
1482600949,20.43,45,30.47,77,178.43,2.25,12,359,51,7,455,27349,39360
1482600649,18.68,45,30.47,76,170.51,2.25,12,359,51,7,450,27049,39360
1482600340,17.56,45,30.46,77,169.39,4.5,12,359,51,7,445,26740,39360
1482600050,16.34,45,30.46,75,103.02,5.62,12,359,51,7,440,26450,39360
1482599750,14.84,44,30.46,76,175.78,7.87,12,359,51,7,435,26150,39360
1482599439,13.12,44,30.46,79,178.48,6.75,12,359,51,7,430,25839,39360
1482599149,11.28,44,30.46,83,154.19,10.12,12,359,51,7,425,25549,39360
1482598849,9.13,44,30.46,84,161.6,9.0,12,359,51,7,420,25249,39360
1482598539,6.97,44,30.45,85,181.55,9.0,12,359,51,6,415,24939,39360
1482598250,5.01,45,30.45,87,162.95,5.62,12,359,51,6,410,24650,39360
1482597950,3.08,45,30.45,87,175.57,7.87,12,359,51,6,405,24350,39360
1482597640,1.71,45,30.45,88,152.85,11.25,12,359,51,6,400,24040,39360
1482597350,1.23,45,30.45,89,170.79,9.0,12,359,51,6,395,23750,39360
1482597040,1.22,45,30.45,91,171.9,7.87,12,359,51,6,390,23440,39360
1482596749,1.23,45,30.45,91,157.87,12.37,12,359,51,6,385,23149,39360
1482596439,1.25,45,30.45,90,153.73,13.5,12,359,51,6,380,22839,39360
1482596150,1.24,45,30.45,89,182.58,11.25,12,359,51,6,375,22550,39360
1482595852,1.2,45,30.45,86,157.74,10.12,12,359,51,6,370,22252,39360
1482595550,1.24,45,30.45,81,168.91,9.0,12,359,51,6,365,21950,39360
1482595265,1.25,44,30.45,78,151.59,12.37,12,359,51,6,361,21665,39360
1482594940,1.21,44,30.45,69,181.78,10.12,12,359,51,5,355,21340,39360
1482594649,1.21,44,30.45,66,164.73,10.12,12,359,51,5,350,21049,39360
1482594350,1.18,44,30.45,58,181.74,9.0,12,359,51,5,345,20750,39360
1482594040,1.23,44,30.45,57,191.43,12.37,12,359,51,5,340,20440,39360
1482593751,1.21,44,30.45,56,194.55,9.0,12,359,51,5,335,20151,39360
1482593449,1.22,44,30.46,54,145.63,9.0,12,359,51,5,330,19849,39360
1482593158,1.19,44,30.46,54,150.73,4.5,12,359,51,5,325,19558,39360
1482592849,1.18,44,30.45,54,159.17,6.75,12,359,51,5,320,19249,39360
1482592550,1.23,44,30.45,53,195.98,7.87,12,359,51,5,315,18950,39360
1482592240,1.21,44,30.45,54,181.26,6.75,12,359,51,5,310,18640,39360
1482591961,1.23,44,30.45,54,195.36,9.0,12,359,51,5,306,18361,39360
1482591639,1.18,44,30.45,55,177.83,9.0,12,359,51,5,300,18039,39360
1482591352,1.21,44,30.45,54,175.56,9.0,12,359,51,4,295,17752,39360
1482591051,1.22,44,30.46,54,158.22,9.0,12,359,51,4,290,17451,39360
1482590741,1.25,45,30.45,55,154.73,5.62,12,359,51,4,285,17141,39360
1482590450,1.21,45,30.45,55,157.32,9.0,12,359,51,4,280,16850,39360
1482590140,1.21,45,30.45,54,166.77,9.0,12,359,51,4,275,16540,39360
1482589850,1.23,45,30.45,54,147.17,7.87,12,359,51,4,270,16250,39360
1482589549,1.24,45,30.45,54,178.6,11.25,12,359,51,4,265,15949,39360
1482589243,1.24,45,30.45,54,170.17,10.12,12,359,51,4,260,15643,39360
1482588950,1.22,45,30.45,54,170.3,6.75,12,359,51,4,255,15350,39360
1482588639,1.22,45,30.45,55,178.34,7.87,12,359,51,4,250,15039,39360
1482588350,1.2,45,30.45,54,173.01,6.75,12,359,51,4,245,14750,39360
1482588053,1.22,45,30.45,54,171.76,10.12,12,359,51,4,240,14453,39360
1482587739,1.21,45,30.45,53,157.2,6.75,12,359,51,3,235,14139,39360
1482587449,1.21,45,30.45,53,154.2,7.87,12,359,51,3,230,13849,39360
1482587139,1.22,45,30.45,53,163.54,7.87,12,359,51,3,225,13539,39360
1482586851,1.24,45,30.45,51,150.98,7.87,12,359,51,3,220,13251,39360
1482586549,1.23,46,30.45,49,132.46,9.0,12,359,51,3,215,12949,39360
1482586240,1.21,46,30.45,48,157.41,5.62,12,359,51,3,210,12640,39360
1482585947,1.23,46,30.45,47,161.88,7.87,12,359,51,3,205,12347,39360
1482585650,1.27,46,30.45,47,168.13,7.87,12,359,51,3,200,12050,39360
1482585339,1.22,46,30.45,47,184.4,7.87,12,359,51,3,195,11739,39360
1482585050,1.21,46,30.45,47,157.46,11.25,12,359,51,3,190,11450,39360
1482584739,1.22,46,30.45,47,172.52,9.0,12,359,51,3,185,11139,39360
1482584450,1.22,46,30.45,47,158.86,10.12,12,359,51,3,180,10850,39360
1482584149,1.23,46,30.45,46,174.32,10.12,12,359,51,2,175,10549,39360
1482583842,1.23,46,30.45,47,186.32,9.0,12,359,51,2,170,10242,39360
1482583549,1.23,46,30.45,47,182.9,11.25,12,359,51,2,165,9949,39360
1482583270,1.24,46,30.46,46,137.04,10.12,12,359,51,2,161,9670,39360
1482582943,1.21,46,30.46,45,182.44,10.12,12,359,51,2,155,9343,39360
1482582649,1.23,46,30.46,45,141.26,11.25,12,359,51,2,150,9049,39360
1482582349,1.19,46,30.46,45,122.23,11.25,12,359,51,2,145,8749,39360
1482582040,1.19,46,30.46,45,163.77,10.12,12,359,51,2,140,8440,39360
1482581750,1.23,46,30.46,45,158.06,11.25,12,359,51,2,135,8150,39360
1482581449,1.23,46,30.46,45,181.33,7.87,12,359,51,2,130,7849,39360
1482581143,1.2,46,30.47,44,171.22,7.87,12,359,51,2,125,7543,39360
1482580850,1.21,46,30.47,45,152.21,10.12,12,359,51,2,120,7250,39360
1482580539,1.21,46,30.47,44,178.08,10.12,12,359,51,1,115,6939,39360
1482580251,1.23,47,30.47,43,147.66,7.87,12,359,51,1,110,6651,39360
1482579940,1.21,47,30.47,44,170.8,9.0,12,359,51,1,105,6340,39360
1482579649,1.23,47,30.47,44,163.51,10.12,12,359,51,1,100,6049,39360
1482579357,1.23,47,30.47,43,164.34,9.0,12,359,51,1,95,5757,39360
1482579050,1.25,47,30.47,43,148.09,5.62,12,359,51,1,90,5450,39360
1482578751,1.23,47,30.47,43,136.82,9.0,12,359,51,1,85,5151,39360
1482578439,1.2,47,30.47,43,149.76,7.87,12,359,51,1,80,4839,39360
1482578149,1.25,47,30.47,42,160.98,6.75,12,359,51,1,75,4549,39360
1482577843,1.24,48,30.48,42,164.43,11.25,12,359,51,1,70,4243,39360
1482577549,1.21,48,30.48,42,158.99,10.12,12,359,51,1,65,3949,39360
1482577250,1.24,48,30.48,42,146.83,7.87,12,359,51,1,60,3650,39360
1482576940,1.25,48,30.48,42,152.9,7.87,12,359,51,0,55,3340,39360
1482576649,1.22,48,30.48,42,169.47,6.75,12,359,51,0,50,3049,39360
1482576349,1.18,48,30.48,42,201.13,4.5,12,359,51,0,45,2749,39360
1482576039,1.24,48,30.48,43,166.7,7.87,12,359,51,0,40,2439,39360
1482575739,1.24,48,30.48,43,159.45,7.87,12,359,51,0,35,2139,39360
1482575449,1.21,48,30.48,44,138.09,7.87,12,359,51,0,30,1849,39360
1482575140,1.2,48,30.47,44,159.47,11.25,12,359,51,0,25,1540,39360
1482574849,1.23,48,30.47,44,148.31,7.87,12,359,51,0,20,1249,39360
1482574539,1.19,48,30.47,44,173.03,10.12,12,359,51,0,15,939,39360
1482574249,1.26,48,30.47,44,180.45,12.37,12,359,51,0,10,649,39360
1482573950,1.22,47,30.48,44,172.71,11.25,12,359,51,0,5,350,39360
1482573639,1.21,47,30.48,44,125.12,12.37,12,359,51,0,0,39,39360
1482573349,1.23,47,30.48,43,154.22,12.37,12,358,51,23,1435,86149,39360
1482573039,1.27,47,30.48,43,162.42,9.0,12,358,51,23,1430,85839,39360
1482572752,1.23,47,30.48,43,164.68,12.37,12,358,51,23,1425,85552,39360
1482572450,1.23,47,30.48,42,166.02,9.0,12,358,51,23,1420,85250,39360
1482572140,1.18,47,30.48,41,189.17,7.87,12,358,51,23,1415,84940,39360
1482571849,1.23,46,30.48,41,165.09,10.12,12,358,51,23,1410,84649,39360
1482571553,1.21,46,30.48,41,158.23,7.87,12,358,51,23,1405,84353,39360
1482571240,1.21,47,30.48,41,169.41,13.5,12,358,51,23,1400,84040,39360
1482570949,1.22,47,30.48,40,168.53,6.75,12,358,51,23,1395,83749,39360
1482570641,1.25,47,30.48,40,170.5,13.5,12,358,51,23,1390,83441,39360
1482570353,1.23,47,30.48,41,141.31,7.87,12,358,51,23,1385,83153,39360
1482570049,1.24,47,30.48,40,178.53,11.25,12,358,51,23,1380,82849,39360
1482569754,1.23,47,30.48,38,175.39,9.0,12,358,51,22,1375,82554,39360
1482569452,1.24,47,30.48,38,152.82,9.0,12,358,51,22,1370,82252,39360
1482569139,1.25,48,30.49,38,158.02,13.5,12,358,51,22,1365,81939,39360
1482568856,1.24,48,30.49,38,140.79,12.37,12,358,51,22,1360,81656,39360
1482568539,1.21,48,30.49,38,180.09,9.0,12,358,51,22,1355,81339,39360
1482568249,1.25,48,30.49,37,154.19,11.25,12,358,51,22,1350,81049,39360
1482567940,1.22,48,30.49,36,163.8,11.25,12,358,51,22,1345,80740,39360
1482567650,1.21,49,30.49,37,170.92,10.12,12,358,51,22,1340,80450,39360
1482567349,1.24,48,30.49,37,168.03,12.37,12,358,51,22,1335,80149,39360
1482567041,1.22,48,30.49,37,163.74,10.12,12,358,51,22,1330,79841,39360
1482566749,1.23,48,30.49,37,167.67,10.12,12,358,51,22,1325,79549,39360
1482566442,1.23,48,30.49,38,160.47,10.12,12,358,51,22,1320,79242,39360
1482566154,1.23,48,30.49,37,163.3,11.25,12,358,51,21,1315,78954,39360
1482565840,1.19,48,30.49,38,157.66,12.37,12,358,51,21,1310,78640,39360
1482565549,1.26,48,30.49,38,163.0,10.12,12,358,51,21,1305,78349,39360
1482565253,1.25,48,30.49,38,192.63,7.87,12,358,51,21,1300,78053,39360
1482564949,1.24,48,30.49,38,144.18,10.12,12,358,51,21,1295,77749,39360
